scraped_at_utc,is_market_open,business_date,symbol,security_name,open_price,high_price,low_price,close_price,last_traded_price,previous_closing_price,point_change,percentage_change,total_traded_quantity,total_traded_value,total_trades
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,EBLD91,Everest Bank Limited Debenture 2091,1105.0,1105.0,1105.0,,1105.0,1105.0,0.0,,25.0,27625.0,1.0,0.0,0.0,0.0,27625.0,1105.0
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,EBLEB89,"Everest Bank Limited Energy Bond, 2089",1057.9,1057.9,1057.9,,1057.9,1079.0,-21.09999999999991,,25.0,26447.5,1.0,0.0,0.0,-1.955514365152911,26447.5,1057.9
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,EDBL,Excel Development Bank Ltd.,623.0,623.0,608.0,,608.0,622.0,-14.0,,14224.0,8708400.7,74.0,15.0,2.4077046548956664,-2.2508038585209005,117681.09054054054,612.2328951068616
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,EHPL,Eastern Hydropower Limited,454.9,454.9,435.0,,435.0,446.0,-11.0,,30251.0,13287674.5,204.0,19.899999999999977,4.374587821499225,-2.4663677130044843,65135.65931372549,439.2474463654094
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,ENL,Emerging Nepal Limited,956.0,956.3,950.0,,950.0,969.0,-19.0,,634.0,603918.0,20.0,6.2999999999999545,0.6589958158995769,-1.9607843137254901,30195.9,952.5520504731861
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,FMDBL,First Micro Finance Laghubitta Bittiya Sanstha Limited,890.0,890.0,860.0,,860.5,888.4,-27.899999999999977,,49703.0,43193467.8,293.0,30.0,3.3707865168539324,-3.140477262494369,147417.97883959045,869.0314025310342
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,1150.0,1150.0,1105.1,,1106.0,1128.0,-22.0,,3912.0,4391019.7,46.0,44.90000000000009,3.9043478260869646,-1.950354609929078,95456.95,1122.4487985685073
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GBBD85,"Garima Debenture, 2085",1074.1,1074.1,1074.1,,1074.1,1095.1,-21.0,,25.0,26852.5,1.0,0.0,0.0,-1.9176330928682312,26852.5,1074.1
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GBBL,Garima Bikas Bank Limited,427.0,427.0,418.3,,419.0,428.0,-9.0,,54733.0,23131486.7,210.0,8.699999999999989,2.0374707259953135,-2.102803738317757,110149.93666666666,422.62413352091056
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GBIME,Global IME Bank Limited,254.0,254.0,247.2,,249.7,254.8,-5.100000000000023,,185085.0,46238528.1,632.0,6.800000000000011,2.6771653543307132,-2.001569858712725,73162.22800632911,249.82320609449712
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GBIMESY2,Global IME Sammunat Yojana -2,9.52,9.52,9.52,,9.52,9.7,-0.17999999999999972,,700.0,6664.0,7.0,0.0,0.0,-1.8556701030927807,952.0,9.52
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,804.5,815.0,800.1,,801.5,814.0,-12.5,,9224.0,7445378.5,79.0,14.899999999999977,1.8520820385332477,-1.5356265356265357,94245.29746835443,807.1745988725065
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GCIL,Ghorahi Cement Industry Limited,467.0,470.0,454.1,,456.0,467.0,-11.0,,61249.0,28247555.0,368.0,15.899999999999977,3.404710920770873,-2.355460385438972,76759.66032608696,461.1921010955281
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GFCL,Goodwill Finance Limited,703.8,703.8,665.0,,666.1,690.0,-23.899999999999977,,24789.0,16708432.7,159.0,38.799999999999955,5.512929809604995,-3.4637681159420257,105084.4823899371,674.0260881842753
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GHL,Ghalemdi Hydro Limited,278.0,278.0,265.0,,265.0,273.5,-8.5,,178180.0,47755614.5,480.0,13.0,4.676258992805756,-3.1078610603290677,99490.86354166667,268.01893871366036
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GIBF1,Global IME Balanced Fund-1,11.54,11.54,11.2,,11.2,11.32,-0.120000000000001,,5090.0,57308.8,25.0,0.33999999999999986,2.9462738301559783,-1.0600706713781005,2292.3520000000003,11.25909626719057
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GILB,Global IME Laghubitta Bittiya Sanstha Ltd.,1210.0,1210.0,1196.0,,1197.1,1220.3,-23.200000000000045,,1225.0,1472549.6,37.0,14.0,1.1570247933884297,-1.9011718429894326,39798.63783783784,1202.081306122449
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,2000.0,2000.0,1942.0,,1942.0,1980.0,-38.0,,605.0,1186147.0,17.0,58.0,2.9000000000000004,-1.9191919191919191,69773.35294117648,1960.5735537190083
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GLH,GreenLife Hydropower Limited,308.7,310.0,296.3,,297.0,308.7,-11.699999999999989,,237295.0,71877037.0,728.0,13.699999999999989,4.437965662455455,-3.7900874635568482,98732.19368131868,302.90160770349144
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,1460.0,1477.0,1436.0,,1438.0,1453.0,-15.0,,1201.0,1734274.8,28.0,41.0,2.808219178082192,-1.032346868547832,61938.385714285716,1444.025645295587
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,506.7,520.0,500.0,,502.2,516.5,-14.300000000000011,,33423.0,16935426.5,144.0,20.0,3.9471087428458653,-2.768635043562442,117607.12847222222,506.6997726116746
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GMLI,Guardian Micro Life Insurance Limited ,1751.0,1774.5,1731.1,,1735.5,1774.8,-39.299999999999955,,3815.0,6674057.2,95.0,43.40000000000009,2.4785836664763043,-2.214334009465853,70253.23368421053,1749.4252162516384
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GRDBL,Green Development Bank Ltd.,1150.6,1209.0,1130.0,,1135.5,1174.0,-38.5,,10959.0,12632524.0,153.0,79.0,6.865982965409352,-3.2793867120954,82565.51633986928,1152.7077288073729
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GSY,Garima Samriddhi Yojana,9.95,10.0,9.95,,10.0,10.01,-0.009999999999999787,,7780.0,77693.6,42.0,0.05000000000000071,0.5025125628140775,-0.09990009990009778,1849.8476190476192,9.986323907455013
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GUFL,Gurkhas Finance Ltd.,600.0,600.0,571.0,,580.0,593.0,-13.0,,20896.0,12077000.7,129.0,29.0,4.833333333333333,-2.1922428330522767,93620.16046511628,577.9575373277182
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,GVL,Green Ventures Limited,516.0,520.0,503.8,,503.8,516.3,-12.499999999999943,,69441.0,35424817.4,361.0,16.19999999999999,3.139534883720928,-2.421073019562259,98129.68808864265,510.14267363661236
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,H8020,Himalayan 80-20,12.12,12.12,11.78,,11.79,12.0,-0.21000000000000085,,15900.0,192437.0,10.0,0.33999999999999986,2.8052805280528044,-1.750000000000007,19243.7,12.102955974842768
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HATHY,Hathway Investment Nepal Limited,935.9,977.0,932.1,,932.1,955.0,-22.899999999999977,,9775.0,9240759.5,150.0,44.89999999999998,4.797521102681908,-2.397905759162301,61605.06333333333,945.3462404092072
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HBL,Himalayan Bank Limited,230.0,230.0,220.0,,220.2,228.5,-8.300000000000011,,193521.0,43101772.8,1706.0,10.0,4.3478260869565215,-3.6323851203501145,25264.81406799531,222.72400824716695
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HBLD86,"Himalayan Bank Limited Bond, 2086",1168.7,1168.7,1168.7,,1168.7,1191.8,-23.09999999999991,,25.0,29217.5,1.0,0.0,0.0,-1.938244671924812,29217.5,1168.7
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HDHPC,Himal Dolakha Hydropower Company Limited,253.0,256.0,241.8,,242.3,253.0,-10.699999999999989,,446687.0,110335602.1,1347.0,14.199999999999989,5.612648221343869,-4.2292490118577035,81912.10252412768,247.00876027285324
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HDL,Himalayan Distillery Limited,1230.0,1230.0,1200.0,,1201.0,1226.0,-25.0,,83290.0,100857673.4,939.0,30.0,2.4390243902439024,-2.039151712887439,107409.66283280085,1210.92176011526
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HEI,Himalayan Everest Insurance Limited,557.0,567.0,550.1,,551.0,568.0,-17.0,,12263.0,6817975.6,72.0,16.899999999999977,3.0341113105924555,-2.992957746478873,94694.10555555555,555.9794177607437
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HEIP,Himalayan Everest Insurance Limited Promoter,320.2,324.0,320.2,,324.0,324.0,0.0,,120.0,38804.0,2.0,3.8000000000000114,1.1867582760774553,0.0,19402.0,323.3666666666667
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HFIN,Hotel Forest Inn Limited,264.6,289.1,264.6,,289.1,262.9,26.200000000000045,,320.0,91330.0,32.0,24.5,9.25925925925926,9.965766451122118,2854.0625,285.40625
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HHL,Himalayan Hydropower Limited,380.0,380.1,367.6,,369.0,379.8,-10.800000000000011,,61174.0,22784085.2,256.0,12.5,3.289473684210526,-2.8436018957346003,89000.3328125,372.44720306012357
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HIDCL,Hydorelectricity Investment and Development Company Ltd,298.0,299.9,290.0,,290.0,298.0,-8.0,,356236.0,104359567.6,885.0,9.899999999999977,3.322147651006704,-2.684563758389262,117920.41536723163,292.95064956938654
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,225.0,227.0,219.5,,221.0,225.0,-4.0,,520621.0,115709291.4,781.0,7.5,3.3333333333333335,-1.7777777777777777,148155.30268886045,222.25244736574209
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HIMSTAR,Him Star Urja Company Limited,1005.0,1009.0,976.0,,976.0,1025.0,-49.0,,21327.0,21221146.2,244.0,33.0,3.2835820895522385,-4.780487804878049,86971.91065573771,995.0366296244197
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,985.0,985.0,950.0,,950.0,968.0,-18.0,,4161.0,3985482.8,50.0,35.0,3.5532994923857872,-1.859504132231405,79709.656,957.8185051670271
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HLI,Himalayan Life Insurance Limited,395.0,395.0,383.6,,384.0,393.5,-9.5,,104802.0,40510150.7,539.0,11.399999999999977,2.886075949367083,-2.41423125794155,75157.97903525046,386.5398627888781
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HLICF,HLI Large Cap Fund,9.41,9.43,9.41,,9.43,9.6,-0.16999999999999993,,900.0,8480.0,6.0,0.019999999999999574,0.21253985122209962,-1.7708333333333326,1413.3333333333333,9.422222222222222
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HPPL,Himalayan Power Partner Ltd.,411.0,412.0,398.0,,398.5,410.9,-12.399999999999977,,115487.0,46845459.6,576.0,14.0,3.40632603406326,-3.017765879776096,81328.92291666666,405.63405058578024
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HRL,Himalayan Reinsurance Limited,885.0,885.0,855.0,,858.0,882.0,-24.0,,198155.0,171606337.7,1388.0,30.0,3.389830508474576,-2.7210884353741496,123635.68998559077,866.0207297317755
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,HURJA,Himalaya Urja Bikas Company Limited,294.0,295.0,288.0,,288.0,294.0,-6.0,,204679.0,59544309.1,441.0,7.0,2.380952380952381,-2.0408163265306123,135021.1090702948,290.91557560863595
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,ICFC,ICFC Finance Limited,678.0,678.0,662.0,,663.0,678.0,-15.0,,11866.0,7925678.1,76.0,16.0,2.359882005899705,-2.2123893805309733,104285.23815789474,667.9317461655149
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,IGI,IGI Prudential insurance Limited,486.0,486.0,467.0,,467.0,486.0,-19.0,,23834.0,11287292.7,150.0,19.0,3.909465020576132,-3.909465020576132,75248.618,473.57945372157417
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,IHL,Ingwa Hydropower Limited,520.0,521.0,511.0,,512.0,519.0,-7.0,,4482.0,2304176.0,63.0,10.0,1.9230769230769231,-1.348747591522158,36574.22222222222,514.0954930834449
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,1015.0,1082.5,994.7,,995.0,1035.0,-40.0,,5216.0,5317605.2,98.0,87.79999999999995,8.650246305418714,-3.864734299516908,54261.27755102041,1019.4795245398774
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,ILI,IME Life Insurance Company Limited,468.0,468.0,456.0,,456.0,468.0,-12.0,,19615.0,9038649.5,283.0,12.0,2.564102564102564,-2.564102564102564,31938.690812720848,460.802931430028
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,JBBL,Jyoti Bikas Bank Limited,380.0,389.0,372.1,,372.3,384.9,-12.599999999999966,,112686.0,42322359.0,346.0,16.899999999999977,4.447368421052626,-3.2735775526110595,122318.95664739884,375.57779138491026
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,JBLB,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,1410.1,1410.1,1360.3,,1370.1,1382.5,-12.400000000000091,,12386.0,17043143.1,236.0,49.799999999999955,3.5316644209630494,-0.896925858951182,72216.70805084746,1376.000573227838
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,JFL,Janaki Finance Company Limited,460.0,460.0,445.0,,445.0,456.0,-11.0,,11110.0,5037766.5,81.0,15.0,3.260869565217391,-2.4122807017543857,62194.648148148146,453.4443294329433
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,JHAPA,Jhapa Energy Limited,1425.0,1440.0,1388.0,,1410.0,1445.0,-35.0,,7774.0,10937585.0,118.0,52.0,3.6491228070175437,-2.422145328719723,92691.39830508475,1406.9443015178801
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,JOSHI,Joshi Hydropower Development Company Ltd,310.0,320.0,308.0,,308.1,315.0,-6.899999999999977,,57113.0,17756817.7,266.0,12.0,3.870967741935484,-2.190476190476183,66754.9537593985,310.9067585313326
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,JSLBB,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,1258.6,1280.0,1215.0,,1215.0,1234.0,-19.0,,1191.0,1477529.5,30.0,65.0,5.164468457015732,-1.539708265802269,49250.98333333333,1240.57892527288
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,KBL,Kumari Bank Limited,242.0,243.0,232.1,,232.1,240.0,-7.900000000000006,,907698.0,214589245.6,1899.0,10.900000000000006,4.50413223140496,-3.291666666666669,113001.18251711427,236.41039817207925
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,KBSH,Kutheli Bukhari Small Hydropower Limited,1680.0,1712.0,1680.0,,1709.0,1705.0,4.0,,213.0,362671.0,8.0,32.0,1.9047619047619049,0.23460410557184752,45333.875,1702.6807511737088
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,KDBY,Kumari Dhanabriddhi Yojana,10.57,10.6,10.57,,10.57,10.76,-0.1899999999999995,,107100.0,1135150.99,28.0,0.02999999999999936,0.2838221381267678,-1.7657992565055716,40541.106785714284,10.598982166199812
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,KDL,Kalinchowk Darshan Limited,914.0,914.0,890.0,,892.0,914.0,-22.0,,4473.0,4028595.8,78.0,24.0,2.62582056892779,-2.4070021881838075,51648.6641025641,900.6473954840152
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,KEF,Kumari Equity Fund,9.98,9.98,9.97,,9.98,10.15,-0.16999999999999993,,19212.0,191585.76,21.0,0.009999999999999787,0.10020040080160107,-1.6748768472906395,9123.131428571429,9.97219237976265
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,KKHC,Khanikhola Hydropower Co. Ltd.,297.8,297.8,285.0,,285.0,292.0,-7.0,,50548.0,14569854.3,302.0,12.800000000000011,4.298186702484893,-2.3972602739726026,48244.550662251655,288.23799754688616
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,KMCDB,Kalika Laghubitta Bittiya Sanstha Ltd,968.5,968.5,950.1,,954.0,985.0,-31.0,,6907.0,6635121.1,62.0,18.399999999999977,1.8998451213216292,-3.1472081218274113,107018.0822580645,960.6371941508614
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,KPCL,Kalika power Company Ltd,537.0,539.0,530.0,,531.0,537.1,-6.100000000000023,,31703.0,16927991.6,212.0,9.0,1.675977653631285,-1.135728914541058,79849.01698113208,533.955512096647
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,KSBBL,Kamana Sewa Bikas Bank Limited,497.2,505.0,490.0,,490.0,506.0,-16.0,,69118.0,34322092.2,214.0,15.0,3.016894609814964,-3.1620553359683794,160383.60841121495,496.5724152897943
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,KSY,Kumari Sabal Yojana,9.65,9.78,9.65,,9.78,9.77,0.009999999999999787,,2960.0,28838.2,12.0,0.129999999999999,1.3471502590673472,0.1023541453428842,2403.1833333333334,9.742635135135135
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,LBBL,Lumbini Bikas Bank Ltd.,514.0,522.0,506.1,,509.0,524.0,-15.0,,98172.0,50300657.5,276.0,15.899999999999977,3.0933852140077778,-2.8625954198473282,182248.759057971,512.372748848959
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,LEC,Liberty Energy Company Limited,260.0,263.0,250.5,,252.0,260.5,-8.5,,298357.0,76293843.4,798.0,12.5,4.807692307692308,-3.262955854126679,95606.32005012532,255.71326766256533
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,LICN,Life Insurance Corporation (Nepal) Limited,870.0,884.0,857.1,,857.1,880.0,-22.899999999999977,,32671.0,28375165.3,135.0,26.899999999999977,3.091954022988503,-2.6022727272727244,210186.40962962963,868.5122983685837
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,LLBS,Laxmi Laghubitta Bittiya Sanstha Ltd.,1023.3,1023.3,1012.0,,1012.0,1040.0,-28.0,,275.0,279146.0,9.0,11.299999999999955,1.1042704974103348,-2.6923076923076925,31016.222222222223,1015.0763636363637
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,LSL,Laxmi Sunrise Bank Limited,235.0,235.0,227.7,,227.7,235.0,-7.300000000000011,,238838.0,55040392.0,372.0,7.300000000000011,3.106382978723409,-3.106382978723409,147958.04301075268,230.45073229553086
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,LUK,Laxmi Unnati Kosh,10.29,10.29,10.09,,10.1,10.09,0.009999999999999787,,11800.0,121079.0,16.0,0.1999999999999993,1.9436345966958142,0.09910802775024566,7567.4375,10.26093220338983
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,LVF2,Laxmi Value Fund 2,9.99,9.99,9.83,,9.9,10.0,-0.09999999999999964,,1500.0,14858.0,10.0,0.16000000000000014,1.601601601601603,-0.9999999999999963,1485.8,9.905333333333333
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,MABEL,Mabilung Energy Limited,757.6,786.0,757.6,,759.0,773.0,-14.0,,23875.0,18429930.2,294.0,28.399999999999977,3.7486800422386453,-1.8111254851228977,62686.83741496599,771.9342492146596
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,MAKAR,Makar Jitumaya Suri Hydropower Limited,552.1,552.3,533.0,,533.0,541.5,-8.5,,4576.0,2462463.0,72.0,19.299999999999955,3.4957435247237734,-1.569713758079409,34200.875,538.1256555944055
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,MANDU,Mandu Hydropower Limited,844.2,859.5,815.0,,842.0,859.5,-17.5,,7970.0,6699344.8,77.0,44.5,5.271262733949301,-2.036067481093659,87004.47792207792,840.5702383939774
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,1000.0,1025.0,986.0,,988.0,1007.0,-19.0,,937.0,933802.0,28.0,39.0,3.9,-1.8867924528301887,33350.07142857143,996.5869797225187
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,319.5,319.5,307.0,,309.9,317.0,-7.100000000000023,,61000.0,19018802.4,434.0,12.5,3.912363067292645,-2.2397476340694076,43822.12534562212,311.7836459016393
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,MBL,Machhapuchhre Bank Limited,272.2,272.2,260.0,,261.4,266.9,-5.5,,159739.0,42005764.6,373.0,12.199999999999989,4.481998530492281,-2.0606968902210565,112615.9908847185,262.96499039057466
2026-03-29T07:57:48+00:00,1774771068,6,7,nepse_official,OPEN,2026-03-29,MBLEF,MBL Equity Fund,10.39,10.48,10.21,,10.31,10.6,-0.28999999999999915,,2100.0,21657.0,20.0,0.2699999999999996,2.598652550529351,-2.7358490566037656,1082.85,10.312857142857142
